mapping_id,source_asset_type,source_stable_id,target_asset_type,target_stable_id,mapping_type,confidence,source_material_ids,evidence_locations,impact_scope,review_status,auto_apply_allowed,rollback_required,notes
MAP-C003-00661,question,QPHY-C003-2023-02,knowledge_point,KPHY-C003-043,related,0.82,SRC-C003-025,真题p1,question_to_knowledge,pending_review,false,true,candidate mapping; target repaired after source exam PDF stem correction
MAP-C003-00662,question,QPHY-C003-2023-03,exam_point,EPHY-C003-040,related,0.76,SRC-C003-025,真题p1,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00663,question,QPHY-C003-2023-03,knowledge_point,KPHY-C003-084,related,0.76,SRC-C003-025,真题p1,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00664,question,QPHY-C003-2023-04,exam_point,EPHY-C003-012,related,0.86,SRC-C003-025,真题p1,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00665,question,QPHY-C003-2023-04,knowledge_point,KPHY-C003-043,related,0.86,SRC-C003-025,真题p1,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00666,question,QPHY-C003-2023-05,exam_point,EPHY-C003-003,related,0.86,SRC-C003-025,真题p2,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00667,question,QPHY-C003-2023-05,knowledge_point,KPHY-C003-037,related,0.86,SRC-C003-025,真题p2,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00668,question,QPHY-C003-2023-06,exam_point,EPHY-C003-018,related,0.86,SRC-C003-025,真题p2,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00669,question,QPHY-C003-2023-06,knowledge_point,KPHY-C003-053,related,0.86,SRC-C003-025,真题p2,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00670,question,QPHY-C003-2023-07,exam_point,EPHY-C003-017,related,0.86,SRC-C003-025,真题p3,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00671,question,QPHY-C003-2023-07,knowledge_point,KPHY-C003-055,related,0.86,SRC-C003-025,真题p3,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00672,question,QPHY-C003-2023-08,exam_point,EPHY-C003-026,related,0.76,SRC-C003-025,真题p3,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00673,question,QPHY-C003-2023-08,knowledge_point,KPHY-C003-044,related,0.76,SRC-C003-025,真题p3,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00674,question,QPHY-C003-2023-09,exam_point,EPHY-C003-005,related,0.86,SRC-C003-025,真题p3,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00675,question,QPHY-C003-2023-09,knowledge_point,KPHY-C003-005,related,0.86,SRC-C003-025,真题p3,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00676,question,QPHY-C003-2023-10,exam_point,EPHY-C003-009,related,0.86,SRC-C003-025,真题p4,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00677,question,QPHY-C003-2023-10,knowledge_point,KPHY-C003-060,related,0.86,SRC-C003-025,真题p4,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00678,question,QPHY-C003-2023-11,exam_point,EPHY-C003-025,related,0.86,SRC-C003-025,真题p4,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00679,question,QPHY-C003-2023-11,knowledge_point,KPHY-C003-040,related,0.86,SRC-C003-025,真题p4,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00680,question,QPHY-C003-2023-12,exam_point,EPHY-C003-040,related,0.86,SRC-C003-025,真题p4,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00681,question,QPHY-C003-2023-12,knowledge_point,KPHY-C003-084,related,0.86,SRC-C003-025,真题p4,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00682,question,QPHY-C003-2023-13,exam_point,EPHY-C003-002,related,0.86,SRC-C003-025,真题p5,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00683,question,QPHY-C003-2023-13,knowledge_point,KPHY-C003-026,related,0.86,SRC-C003-025,真题p5,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00684,question,QPHY-C003-2023-14,exam_point,EPHY-C003-020,related,0.86,SRC-C003-025,真题p5,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00685,question,QPHY-C003-2023-14,knowledge_point,KPHY-C003-032,related,0.86,SRC-C003-025,真题p5,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00686,question,QPHY-C003-2023-15,exam_point,EPHY-C003-031,related,0.86,SRC-C003-025,真题p6,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00687,question,QPHY-C003-2023-15,knowledge_point,KPHY-C003-065,related,0.86,SRC-C003-025,真题p6,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00688,question,QPHY-C003-2023-16,exam_point,EPHY-C003-031,related,0.86,SRC-C003-025,真题p6,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00689,question,QPHY-C003-2023-16,knowledge_point,KPHY-C003-065,related,0.86,SRC-C003-025,真题p6,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00690,question,QPHY-C003-2023-17,exam_point,EPHY-C003-022,related,0.86,SRC-C003-025,真题p7,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00691,question,QPHY-C003-2023-17,knowledge_point,KPHY-C003-034,related,0.86,SRC-C003-025,真题p7,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00692,question,QPHY-C003-2023-18,exam_point,EPHY-C003-040,related,0.86,SRC-C003-025,真题p8,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00693,question,QPHY-C003-2023-18,knowledge_point,KPHY-C003-084,related,0.86,SRC-C003-025,真题p8,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00694,question,QPHY-C003-2024-01,exam_point,EPHY-C003-023,related,0.82,SRC-C003-028,真题p1,question_to_exam_point,pending_review,false,true,candidate mapping; target repaired after source exam PDF stem correction
MAP-C003-00695,question,QPHY-C003-2024-01,knowledge_point,KPHY-C003-038,related,0.82,SRC-C003-028,真题p1,question_to_knowledge,pending_review,false,true,candidate mapping; target repaired after source exam PDF stem correction
MAP-C003-00696,question,QPHY-C003-2024-02,exam_point,EPHY-C003-003,related,0.82,SRC-C003-028,真题p1,question_to_exam_point,pending_review,false,true,candidate mapping; target repaired after source exam PDF stem correction
MAP-C003-00697,question,QPHY-C003-2024-02,knowledge_point,KPHY-C003-037,related,0.82,SRC-C003-028,真题p1,question_to_knowledge,pending_review,false,true,candidate mapping; target repaired after source exam PDF stem correction
MAP-C003-00698,question,QPHY-C003-2024-03,exam_point,EPHY-C003-040,related,0.76,SRC-C003-028,真题p1,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00699,question,QPHY-C003-2024-03,knowledge_point,KPHY-C003-084,related,0.76,SRC-C003-028,真题p1,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00700,question,QPHY-C003-2024-04,exam_point,EPHY-C003-003,related,0.86,SRC-C003-028,真题p1,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00701,question,QPHY-C003-2024-04,knowledge_point,KPHY-C003-037,related,0.86,SRC-C003-028,真题p1,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00702,question,QPHY-C003-2024-05,exam_point,EPHY-C003-005,related,0.86,SRC-C003-028,真题p2,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00703,question,QPHY-C003-2024-05,knowledge_point,KPHY-C003-005,related,0.86,SRC-C003-028,真题p2,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00704,question,QPHY-C003-2024-06,exam_point,EPHY-C003-022,related,0.86,SRC-C003-028,真题p2,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00705,question,QPHY-C003-2024-06,knowledge_point,KPHY-C003-034,related,0.86,SRC-C003-028,真题p2,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00706,question,QPHY-C003-2024-07,exam_point,EPHY-C003-012,related,0.76,SRC-C003-028,真题p3,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00707,question,QPHY-C003-2024-07,knowledge_point,KPHY-C003-043,related,0.76,SRC-C003-028,真题p3,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00708,question,QPHY-C003-2024-08,exam_point,EPHY-C003-035,related,0.86,SRC-C003-028,真题p3,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00709,question,QPHY-C003-2024-08,knowledge_point,KPHY-C003-065,related,0.86,SRC-C003-028,真题p3,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00710,question,QPHY-C003-2024-09,exam_point,EPHY-C003-032,related,0.86,SRC-C003-028,真题p3,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00711,question,QPHY-C003-2024-09,knowledge_point,KPHY-C003-081,related,0.86,SRC-C003-028,真题p3,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00712,question,QPHY-C003-2024-10,exam_point,EPHY-C003-040,related,0.76,SRC-C003-028,真题p3,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00713,question,QPHY-C003-2024-10,knowledge_point,KPHY-C003-084,related,0.76,SRC-C003-028,真题p3,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00714,question,QPHY-C003-2024-11,exam_point,EPHY-C003-023,related,0.86,SRC-C003-028,真题p4,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00715,question,QPHY-C003-2024-11,knowledge_point,KPHY-C003-038,related,0.86,SRC-C003-028,真题p4,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00716,question,QPHY-C003-2024-12,exam_point,EPHY-C003-017,related,0.86,SRC-C003-028,真题p4,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00717,question,QPHY-C003-2024-12,knowledge_point,KPHY-C003-055,related,0.86,SRC-C003-028,真题p4,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00718,question,QPHY-C003-2024-13,exam_point,EPHY-C003-019,related,0.82,SRC-C003-028,真题p4,question_to_exam_point,pending_review,false,true,candidate mapping; target repaired after source exam PDF stem correction
MAP-C003-00719,question,QPHY-C003-2024-13,knowledge_point,KPHY-C003-031,related,0.82,SRC-C003-028,真题p4,question_to_knowledge,pending_review,false,true,candidate mapping; target repaired after source exam PDF stem correction
MAP-C003-00720,question,QPHY-C003-2024-14,exam_point,EPHY-C003-021,related,0.86,SRC-C003-028,真题p5,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00721,question,QPHY-C003-2024-14,knowledge_point,KPHY-C003-033,related,0.86,SRC-C003-028,真题p5,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00722,question,QPHY-C003-2024-15,exam_point,EPHY-C003-031,related,0.86,SRC-C003-028,真题p6,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00723,question,QPHY-C003-2024-15,knowledge_point,KPHY-C003-065,related,0.86,SRC-C003-028,真题p6,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00724,question,QPHY-C003-2024-16,exam_point,EPHY-C003-018,related,0.86,SRC-C003-028,真题p6,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00725,question,QPHY-C003-2024-16,knowledge_point,KPHY-C003-053,related,0.86,SRC-C003-028,真题p6,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00726,question,QPHY-C003-2024-17,exam_point,EPHY-C003-044,related,0.76,SRC-C003-028,真题p6,question_to_exam_point,pending_review,false,true,candidate mapping; knowledge and curriculum refs repaired from source exam PDF
MAP-C003-00727,question,QPHY-C003-2024-17,knowledge_point,KPHY-C003-046,related,0.76,SRC-C003-028,真题p6,question_to_knowledge,pending_review,false,true,candidate mapping; knowledge and curriculum refs repaired from source exam PDF
MAP-C003-00728,question,QPHY-C003-2024-18,exam_point,EPHY-C003-040,related,0.86,SRC-C003-028,真题p7,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00729,question,QPHY-C003-2024-18,knowledge_point,KPHY-C003-084,related,0.86,SRC-C003-028,真题p7,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00730,question,QPHY-C003-2025-01,exam_point,EPHY-C003-003,related,0.82,SRC-C003-031,真题p1,question_to_exam_point,pending_review,false,true,candidate mapping; target repaired after source exam PDF stem correction
MAP-C003-00731,question,QPHY-C003-2025-01,knowledge_point,KPHY-C003-037,related,0.82,SRC-C003-031,真题p1,question_to_knowledge,pending_review,false,true,candidate mapping; target repaired after source exam PDF stem correction
MAP-C003-00732,question,QPHY-C003-2025-02,exam_point,EPHY-C003-011,related,0.82,SRC-C003-031,真题p1,question_to_exam_point,pending_review,false,true,candidate mapping; target repaired after source exam PDF stem correction
MAP-C003-00733,question,QPHY-C003-2025-02,knowledge_point,KPHY-C003-017,related,0.82,SRC-C003-031,真题p1,question_to_knowledge,pending_review,false,true,candidate mapping; target repaired after source exam PDF stem correction
MAP-C003-00734,question,QPHY-C003-2025-03,exam_point,EPHY-C003-040,related,0.76,SRC-C003-031,真题p1,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00735,question,QPHY-C003-2025-03,knowledge_point,KPHY-C003-084,related,0.76,SRC-C003-031,真题p1,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00736,question,QPHY-C003-2025-04,exam_point,EPHY-C003-003,related,0.86,SRC-C003-031,真题p1,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00737,question,QPHY-C003-2025-04,knowledge_point,KPHY-C003-037,related,0.86,SRC-C003-031,真题p1,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00738,question,QPHY-C003-2025-05,exam_point,EPHY-C003-025,related,0.86,SRC-C003-031,真题p2,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00739,question,QPHY-C003-2025-05,knowledge_point,KPHY-C003-040,related,0.86,SRC-C003-031,真题p2,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00740,question,QPHY-C003-2025-06,exam_point,EPHY-C003-031,related,0.86,SRC-C003-031,真题p2,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00741,question,QPHY-C003-2025-06,knowledge_point,KPHY-C003-065,related,0.86,SRC-C003-031,真题p2,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00742,question,QPHY-C003-2025-07,exam_point,EPHY-C003-015,related,0.86,SRC-C003-031,真题p2,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00743,question,QPHY-C003-2025-07,knowledge_point,KPHY-C003-027,related,0.86,SRC-C003-031,真题p2,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00744,question,QPHY-C003-2025-08,exam_point,EPHY-C003-030,related,0.86,SRC-C003-031,真题p1,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00745,question,QPHY-C003-2025-08,knowledge_point,KPHY-C003-049,related,0.86,SRC-C003-031,真题p1,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00746,question,QPHY-C003-2025-09,exam_point,EPHY-C003-014,related,0.86,SRC-C003-031,真题p3,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00747,question,QPHY-C003-2025-09,knowledge_point,KPHY-C003-027,related,0.86,SRC-C003-031,真题p3,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00748,question,QPHY-C003-2025-10,exam_point,EPHY-C003-020,related,0.86,SRC-C003-031,真题p3,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00749,question,QPHY-C003-2025-10,knowledge_point,KPHY-C003-032,related,0.86,SRC-C003-031,真题p3,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00750,question,QPHY-C003-2025-11,exam_point,EPHY-C003-039,related,0.86,SRC-C003-031,真题p4,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00751,question,QPHY-C003-2025-11,knowledge_point,KPHY-C003-071,related,0.86,SRC-C003-031,真题p4,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00752,question,QPHY-C003-2025-12,exam_point,EPHY-C003-040,related,0.76,SRC-C003-031,真题p4,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00753,question,QPHY-C003-2025-12,knowledge_point,KPHY-C003-084,related,0.76,SRC-C003-031,真题p4,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00754,question,QPHY-C003-2025-13,exam_point,EPHY-C003-040,related,0.86,SRC-C003-031,真题p5,question_to_exam_point,pending_review,false,true,candidate mapping
MAP-C003-00755,question,QPHY-C003-2025-13,knowledge_point,KPHY-C003-084,related,0.86,SRC-C003-031,真题p5,question_to_knowledge,pending_review,false,true,candidate mapping
MAP-C003-00756,question,QPHY-C003-2025-14,exam_point,EPHY-C003-046,related,0.86,SRC-C003-031,真题p5,question_to_exam_point,pending_review,false,true,candidate mapping; knowledge and curriculum refs repaired from source exam PDF
