observation_id,year,question_id,question_number,source_material_ids,source_file,evidence_locations,official_exam_point_summary,difficulty_value,discrimination_value,option_distribution_summary,common_errors_summary,teaching_suggestion_summary,confidence,review_status,production_eligible,notes
YRO-C003-2021-18,2021,QPHY-C003-2021-18,18,SRC-C003-021,2021广州中考年报.pdf,年报p42;文档核验:2021Q18逐题分析,考查的科学内容：“运动和相互作用”主题,0.546,0.5865,年报p42未检索到明确选项分布；已核验为缺项或非选择题,年报p42逐题分析未检索到明确典型错误表述；已核验为缺项,年报p42逐题分析未检索到明确教学建议表述；已核验为缺项,0.95,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2021广州中考年报.pdf#p42; original=2021广州中考.pdf#真题p8; answer=2021广州中考-参考答案.pdf#参考答案文件对应题号; 难度来自逐题页;区分度来自统计表p3; 缺项确认:option_distribution_summary,common_errors_summary,teaching_suggestion_summary"
YRO-C003-2022-01,2022,QPHY-C003-2022-01,1,SRC-C003-024,2022广州中考年报.pdf,年报p10;文档核验:2022Q01逐题分析,考查的科学内容：“运动和相互作用”主题,0.8641,,A:6.3929%;B:4.4536%;C:86.4114%;D:2.6746%;未选:0.0639%,年报p10逐题分析未检索到明确典型错误表述；已核验为缺项,年报p10逐题分析未检索到明确教学建议表述；已核验为缺项,0.88,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2022广州中考年报.pdf#p10; original=2022广州中考.pdf#真题p1; answer=2022广州中考-参考答案.pdf#参考答案文件对应题号; 难度来自逐题页;年报逐题页/统计表未检索到区分度; 缺项确认:discrimination_value,common_errors_summary,teaching_suggestion_summary"
YRO-C003-2022-02,2022,QPHY-C003-2022-02,2,SRC-C003-024,2022广州中考年报.pdf,年报p10;文档核验:2022Q02逐题分析,考查的科学内容：“物质”主题,0.9653,,A:0.4955%;B:0.9066%;C:96.5318%;D:2.0207%;未选:0.0435%,年报p10逐题分析未检索到明确典型错误表述；已核验为缺项,年报p10逐题分析未检索到明确教学建议表述；已核验为缺项,0.88,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2022广州中考年报.pdf#p10; original=2022广州中考.pdf#真题p1; answer=2022广州中考-参考答案.pdf#参考答案文件对应题号; 难度来自逐题页;年报逐题页/统计表未检索到区分度; 缺项确认:discrimination_value,common_errors_summary,teaching_suggestion_summary"
YRO-C003-2022-03,2022,QPHY-C003-2022-03,3,SRC-C003-024,2022广州中考年报.pdf,年报p11;文档核验:2022Q03逐题分析,考查的科学内容：“能量”主题,0.7252,,A:5.1361%;B:19.4499%;C:2.757%;D:72.5208%;未选:0.1269%,错选了B 选 项。B 选项输入的能量为电能，只 要考生能按热机的定义（ 是 教材对热机的定义）判断，应该很 容易将该选项排除。推断部分考生 可能没看清楚题目问的是哪种机械，平时关于电动机的作业做得比较多，学生观念先行，以为考 查的是电动机，根本没有根据热机的定义选择答案。 从学…,年报p11逐题分析未检索到明确教学建议表述；已核验为缺项,0.88,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2022广州中考年报.pdf#p11; original=2022广州中考.pdf#真题p1; answer=2022广州中考-参考答案.pdf#参考答案文件对应题号; 难度来自逐题页;年报逐题页/统计表未检索到区分度; 缺项确认:discrimination_value,teaching_suggestion_summary"
YRO-C003-2022-04,2022,QPHY-C003-2022-04,4,SRC-C003-024,2022广州中考年报.pdf,年报p12;文档核验:2022Q04逐题分析,考查的科学内容：“运动和相互作用”主题,0.6486,,A:64.862%;B:1.8207%;C:31.4225%;D:1.7864%;未选:0.1%,错选的考生中选C 的比例是最大的。 其实该题提供了多种解题途径：途径一，假设条形磁体的左端N 极、右端S 极，画出磁体外 部的磁感线方向，推测出不是只有一个小磁针的磁极指向与题不符，所以假设不成立。所以条形 磁体的左端S 极、右端N 极，则可选出正确答案。途径二，根据条形磁体上…,年报p12逐题分析未检索到明确教学建议表述；已核验为缺项,0.88,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2022广州中考年报.pdf#p12; original=2022广州中考.pdf#真题p1; answer=2022广州中考-参考答案.pdf#参考答案文件对应题号; 难度来自逐题页;年报逐题页/统计表未检索到区分度; 缺项确认:discrimination_value,teaching_suggestion_summary"
YRO-C003-2022-05,2022,QPHY-C003-2022-05,5,SRC-C003-024,2022广州中考年报.pdf,年报p13;文档核验:2022Q05逐题分析,本题的四个选项尚未能将所有可能性和学生易错点涵括在内，如果想全面考查学生，可将图 E、F、G、H 也同时给出，并改为填空题，要求学生选择可能出现的现象，同时写…,0.7,,A:70.2639%;B:5.276%;C:5.5232%;D:18.8044%;未选:0.1111%,错选D，可能是因为在“牛顿第一定律”课堂提问过程中，学生接收到的问题 多数都是“车启动或急刹车时人会往哪边倾”，而学生得到的答案，仅有“车启动时人往后倾” 和“刹车时人往前倾”这类的结论。上述结论是没有说清参照物的，这让我们思考教学中会不会 把各章节内容割裂了。我们好像只在参照…,年报p13逐题分析未检索到明确教学建议表述；已核验为缺项,0.88,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2022广州中考年报.pdf#p13; original=2022广州中考.pdf#真题p2; answer=2022广州中考-参考答案.pdf#参考答案文件对应题号; 难度来自逐题页;年报逐题页/统计表未检索到区分度; 缺项确认:discrimination_value,teaching_suggestion_summary"
YRO-C003-2022-06,2022,QPHY-C003-2022-06,6,SRC-C003-024,2022广州中考年报.pdf,年报p14;文档核验:2022Q06逐题分析,考查的科学内容：“运动和相互作用”主题,0.6573,,A:6.1465%;B:65.7279%;C:11.2262%;D:16.7596%;未选:0.1324%,错选了C、D，错选C 的学生估计只是背了“流速大，压强小”，所以认为吹 气后b 处气压变小，那么a 处气压就会变大。选项D 原设想是送分的，显然b 处上方进行吹气， 同时b 处下方的液面上升，从这两点来看，b 处前后的气压应该会发生变化的，猜测学生看到题中 “大气压保持不变”，…,年报p14逐题分析未检索到明确教学建议表述；已核验为缺项,0.88,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2022广州中考年报.pdf#p14; original=2022广州中考.pdf#真题p2; answer=2022广州中考-参考答案.pdf#参考答案文件对应题号; 难度来自逐题页;年报逐题页/统计表未检索到区分度; 缺项确认:discrimination_value,teaching_suggestion_summary"
YRO-C003-2022-07,2022,QPHY-C003-2022-07,7,SRC-C003-024,2022广州中考年报.pdf,年报p16;文档核验:2022Q07逐题分析,考查的科学内容：“运动和相互作用”主题,,,年报p16未检索到明确选项分布；已核验为缺项或非选择题,年报p16逐题分析未检索到明确典型错误表述；已核验为缺项,教学建议在2019 年第1 题和2016 年 第2 题的年报分析中有较详尽的讨论，此处不再赘述。 编钟的制作工艺水平反映了我国古代劳动人民高超的智慧。在声学的学习过程中，可以通过 一些拓展性作业，引导学生查阅相关资料，认识到其“一钟双音”等神奇特性，并利用声学知识 对之分析研究…,0.78,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2022广州中考年报.pdf#p16; original=2022广州中考.pdf#真题p2; answer=2022广州中考-参考答案.pdf#参考答案文件对应题号; 年报逐题页/统计表未检索到难度;年报逐题页/统计表未检索到区分度; 缺项确认:difficulty_value,discrimination_value,option_distribution_summary,common_errors_summary"
YRO-C003-2022-08,2022,QPHY-C003-2022-08,8,SRC-C003-024,2022广州中考年报.pdf,年报p16;文档核验:2022Q08逐题分析,考查的科学内容：“运动和相互作用”主题,0.725,,A:3.195%;B:4.0007%;C:20.1732%;D:72.5005%;未选:0.1195%,年报p16逐题分析未检索到明确典型错误表述；已核验为缺项,年报p16逐题分析未检索到明确教学建议表述；已核验为缺项,0.88,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2022广州中考年报.pdf#p16; original=2022广州中考.pdf#真题p3; answer=2022广州中考-参考答案.pdf#参考答案文件对应题号; 难度来自逐题页;年报逐题页/统计表未检索到区分度; 缺项确认:discrimination_value,common_errors_summary,teaching_suggestion_summary"
YRO-C003-2022-09,2022,QPHY-C003-2022-09,9,SRC-C003-024,2022广州中考年报.pdf,年报p17;文档核验:2022Q09逐题分析,本题重视生产、生活经验与物理知识的有机结合，考查了电路的设计；串、并联电路的识 别，是一道综合性强的题目,0.6295,,A:13.809%;B:18.9007%;C:62.9524%;D:4.1795%;未选:0.1491%,年报p17逐题分析未检索到明确典型错误表述；已核验为缺项,年报p17逐题分析未检索到明确教学建议表述；已核验为缺项,0.88,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2022广州中考年报.pdf#p17; original=2022广州中考.pdf#真题p3; answer=2022广州中考-参考答案.pdf#参考答案文件对应题号; 难度来自逐题页;年报逐题页/统计表未检索到区分度; 缺项确认:discrimination_value,common_errors_summary,teaching_suggestion_summary"
YRO-C003-2022-10,2022,QPHY-C003-2022-10,10,SRC-C003-024,2022广州中考年报.pdf,年报p18;文档核验:2022Q10逐题分析,考查的科学内容：“运动和相互作用”主题,0.4773,,A:14.3193%;B:47.7348%;C:13.1348%;D:24.5184%;未选:0.2778%,错选A 的学生是把量筒前后测得水的体积相减得到40mL 当成了物体的体积，错选C 的学生是混 淆了溢出的水和排开的水，认为只有20mL 水的量筒无法溢出多于20mL 的水，若把该选项改为 “乙排开水的体积不会超过 ”，可能会有更多的学生会错选此项。 B、D 选项涉及浮力的大小，…,年报p18逐题分析未检索到明确教学建议表述；已核验为缺项,0.88,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2022广州中考年报.pdf#p18; original=2022广州中考.pdf#真题p3; answer=2022广州中考-参考答案.pdf#参考答案文件对应题号; 难度来自逐题页;年报逐题页/统计表未检索到区分度; 缺项确认:discrimination_value,teaching_suggestion_summary"
YRO-C003-2022-11,2022,QPHY-C003-2022-11,11,SRC-C003-024,2022广州中考年报.pdf,年报p19;文档核验:2022Q11逐题分析,考查的科学内容：“运动和相互作用” 主题,0.5867,,年报p19未检索到明确选项分布；已核验为缺项或非选择题,年报p19逐题分析未检索到明确典型错误表述；已核验为缺项,年报p19逐题分析未检索到明确教学建议表述；已核验为缺项,0.88,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2022广州中考年报.pdf#p19; original=2022广州中考.pdf#真题p3; answer=2022广州中考-参考答案.pdf#参考答案文件对应题号; 难度来自逐题页;年报逐题页/统计表未检索到区分度; 缺项确认:discrimination_value,option_distribution_summary,common_errors_summary,teaching_suggestion_summary"
YRO-C003-2022-12,2022,QPHY-C003-2022-12,12,SRC-C003-024,2022广州中考年报.pdf,年报p22;文档核验:2022Q12逐题分析,考查的科学内容：“运动和相互作用”主题,,,年报p22未检索到明确选项分布；已核验为缺项或非选择题,年报p22逐题分析未检索到明确典型错误表述；已核验为缺项,教学建议： ①落实课标“通过实验，了解通电导线在磁场中会受到力的作用，知道力的方向与哪些因素 有关”的过程性要求和终结性要求。在课后的针对性练习中，题目条件要避免单一化，可以一个 因素或两个因素变化的多样组合、采用文字或图象或图表描述的多种形式，让学生通过不同形式 的练习掌握以…,0.78,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2022广州中考年报.pdf#p22; original=2022广州中考.pdf#真题p4; answer=2022广州中考-参考答案.pdf#参考答案文件对应题号; 年报逐题页/统计表未检索到难度;年报逐题页/统计表未检索到区分度; 缺项确认:difficulty_value,discrimination_value,option_distribution_summary,common_errors_summary"
YRO-C003-2022-13,2022,QPHY-C003-2022-13,13,SRC-C003-024,2022广州中考年报.pdf,年报p23;文档核验:2022Q13逐题分析,考查的科学内容：“能量”主题,0.53,,年报p23未检索到明确选项分布；已核验为缺项或非选择题,典型错误有：第一空填写了“增大”“不变”等（如）。在随机抽样中第一空答 错比例为28.92%。其中填写了“增大”的占21.29%，猜想这部分学生没有养成研究物理问题时 要先清楚研究的过程，不清楚研究的过程是经台面反弹后上升过程，以为题目是问“将小球从M 点竖直向下以某一速度抛出…,教学建议：平时练的题目要让学生明确研 究对象，研究过程，及所给的条件，并通过同 一情境改变一些条件，培养学生这思维习惯。 大家可能会发现本题与教材八年级下册动手动 脑学物理第 小题（图 - ）相似，若学生有 认真做过教材的习题，并能正确地说出理由， 本题做对的学生会更多。 练不…,0.88,reviewed,true,"document_verified; reviewer=chatgpt_web; evidence=2022广州中考年报.pdf#p23; original=2022广州中考.pdf#真题p4; answer=2022广州中考-参考答案.pdf#参考答案文件对应题号; 难度来自逐题页;年报逐题页/统计表未检索到区分度; 缺项确认:discrimination_value,option_distribution_summary"
